"","PurchaseOrder","PurchaseOrderCreationDate","VendorKey","PlantKey","MaterialKey","MaterialPlantKey","PurchaseOrderQuantity","PlannedGoodsReceiptDate","ActualGoodsReceiptDate","PlannedArrivalDateYard","ActualArrivalDateYard","PlannedVendorShipmentDate","ActualVendorShipmentDate"
"14781",4500014781,2023-08-26,1003,6,1,10006,84,2023-09-18,2023-09-26,2023-09-16,2023-09-24,2023-09-15,2023-09-15
"14782",4500014782,2024-04-02,1001,4,1,10004,78,2024-04-25,2024-04-23,2024-04-23,2024-04-23,2024-04-22,2024-04-22
"14783",4500014783,2024-06-02,1003,6,1,10006,77,2024-06-25,2024-07-01,2024-06-23,2024-06-29,2024-06-22,2024-06-28
"14784",4500014784,2024-06-24,1001,4,1,10004,79,2024-07-17,2024-07-12,2024-07-15,2024-07-15,2024-07-14,2024-07-14
"14785",4500014785,2022-05-17,1003,6,1,10006,83,2022-06-09,2022-06-08,2022-06-07,2022-06-07,2022-06-06,2022-06-06
"14786",4500014786,2024-09-23,1002,5,1,10005,76,2024-10-16,2024-10-22,2024-10-14,2024-10-20,2024-10-13,2024-10-19
"14787",4500014787,2024-06-15,1001,4,2,20004,78,2024-07-08,2024-07-03,2024-07-06,2024-07-06,2024-07-05,2024-07-05
"14788",4500014788,2022-08-11,1002,8,1,10008,78,2022-09-04,2022-09-01,2022-09-02,2022-09-02,2022-08-31,2022-08-31
"14789",4500014789,2024-05-28,1001,4,1,10004,78,2024-06-20,2024-06-17,2024-06-18,2024-06-18,2024-06-17,2024-06-17
"14790",4500014790,2023-03-03,1001,4,2,20004,77,2023-03-26,2023-03-26,2023-03-24,2023-03-24,2023-03-23,2023-03-23
"14791",4500014791,2022-07-13,1002,5,1,10005,64,2022-08-05,2022-08-02,2022-08-03,2022-08-03,2022-08-02,2022-08-02
"14792",4500014792,2024-04-08,1001,4,2,20004,86,2024-05-01,2024-04-26,2024-04-29,2024-04-29,2024-04-28,2024-04-28
"14793",4500014793,2022-11-07,1002,5,1,10005,75,2022-11-30,2022-11-28,2022-11-28,2022-11-28,2022-11-27,2022-11-27
"14794",4500014794,2023-12-11,1002,8,2,20008,71,2024-01-04,2024-01-02,2024-01-02,2024-01-02,2023-12-31,2023-12-31
"14795",4500014795,2023-01-03,1001,4,1,10004,75,2023-01-26,2023-01-24,2023-01-24,2023-01-24,2023-01-23,2023-01-23
"14796",4500014796,2023-11-28,1002,5,1,10005,87,2023-12-21,2023-12-20,2023-12-19,2023-12-19,2023-12-18,2023-12-18
"14797",4500014797,2022-03-22,1001,4,1,10004,74,2022-04-14,2022-04-11,2022-04-12,2022-04-12,2022-04-11,2022-04-11
"14798",4500014798,2023-02-04,1001,4,2,20004,75,2023-02-27,2023-03-07,2023-02-25,2023-03-05,2023-02-24,2023-03-04
"14799",4500014799,2022-12-13,1002,5,1,10005,81,2023-01-05,2023-01-05,2023-01-03,2023-01-03,2023-01-02,2023-01-02
"14800",4500014800,2022-04-01,1002,5,1,10005,85,2022-04-24,2022-04-21,2022-04-22,2022-04-22,2022-04-21,2022-04-21
"14801",4500014801,2023-02-19,1002,8,1,10008,78,2023-03-15,2023-03-17,2023-03-13,2023-03-15,2023-03-11,2023-03-13
"14802",4500014802,2023-01-29,1001,4,2,20004,78,2023-02-21,2023-02-27,2023-02-19,2023-02-25,2023-02-18,2023-02-24
"14803",4500014803,2022-07-01,1003,6,1,10006,83,2022-07-24,2022-07-22,2022-07-22,2022-07-22,2022-07-21,2022-07-21
"14804",4500014804,2022-01-28,1001,4,1,10004,75,2022-02-20,2022-02-18,2022-02-18,2022-02-18,2022-02-17,2022-02-17
"14805",4500014805,2022-08-07,1003,6,1,10006,77,2022-08-30,2022-08-30,2022-08-28,2022-08-28,2022-08-27,2022-08-27
"14806",4500014806,2024-05-06,1001,4,2,20004,78,2024-05-29,2024-05-24,2024-05-27,2024-05-27,2024-05-26,2024-05-26
"14807",4500014807,2024-10-29,1003,6,1,10006,71,2024-11-21,2024-11-18,2024-11-19,2024-11-19,2024-11-18,2024-11-18
"14808",4500014808,2022-11-07,1001,4,1,10004,78,2022-11-30,2022-11-28,2022-11-28,2022-11-28,2022-11-27,2022-11-27
"14809",4500014809,2024-03-20,1002,8,1,10008,72,2024-04-13,2024-04-13,2024-04-11,2024-04-11,2024-04-09,2024-04-09
"14810",4500014810,2023-09-16,1003,6,1,10006,82,2023-10-09,2023-10-05,2023-10-07,2023-10-07,2023-10-06,2023-10-06
"14811",4500014811,2023-02-13,1001,4,2,20004,80,2023-03-08,2023-03-07,2023-03-06,2023-03-06,2023-03-05,2023-03-05
"14812",4500014812,2024-08-26,1003,6,1,10006,81,2024-09-18,2024-09-16,2024-09-16,2024-09-16,2024-09-15,2024-09-15
"14813",4500014813,2024-08-22,1001,4,2,20004,77,2024-09-14,2024-09-14,2024-09-12,2024-09-12,2024-09-11,2024-09-11
"14814",4500014814,2023-10-05,1002,5,2,20005,83,2023-10-28,2023-10-26,2023-10-26,2023-10-26,2023-10-25,2023-10-25
"14815",4500014815,2024-02-12,1002,8,2,20008,66,2024-03-07,2024-03-21,2024-03-05,2024-03-19,2024-03-03,2024-03-17
"14816",4500014816,2022-11-25,1001,4,2,20004,56,2022-12-18,2022-12-15,2022-12-16,2022-12-16,2022-12-15,2022-12-15
"14817",4500014817,2024-11-26,1003,6,1,10006,79,2024-12-19,2024-12-17,2024-12-17,2024-12-17,2024-12-16,2024-12-16
"14818",4500014818,2022-12-20,1002,5,1,10005,86,2023-01-12,2023-01-09,2023-01-10,2023-01-10,2023-01-09,2023-01-09
"14819",4500014819,2022-02-18,1001,4,1,10004,76,2022-03-13,2022-03-14,2022-03-11,2022-03-12,2022-03-10,2022-03-11
"14820",4500014820,2022-06-03,1002,5,1,10005,67,2022-06-26,2022-06-23,2022-06-24,2022-06-24,2022-06-23,2022-06-23
"14821",4500014821,2022-05-19,1003,6,1,10006,77,2022-06-11,2022-06-09,2022-06-09,2022-06-09,2022-06-08,2022-06-08
"14822",4500014822,2023-08-31,1002,5,1,10005,64,2023-09-23,2023-09-28,2023-09-21,2023-09-26,2023-09-20,2023-09-25
"14823",4500014823,2023-03-02,1002,5,1,10005,70,2023-03-25,2023-03-25,2023-03-23,2023-03-23,2023-03-22,2023-03-22
"14824",4500014824,2023-11-16,1001,4,1,10004,86,2023-12-09,2023-12-08,2023-12-07,2023-12-07,2023-12-06,2023-12-06
"14825",4500014825,2022-05-07,1001,4,1,10004,73,2022-05-30,2022-05-30,2022-05-28,2022-05-28,2022-05-27,2022-05-27
"14826",4500014826,2022-01-23,1002,5,2,20005,83,2022-02-15,2022-02-11,2022-02-13,2022-02-13,2022-02-12,2022-02-12
"14827",4500014827,2024-02-24,1001,4,1,10004,81,2024-03-18,2024-03-15,2024-03-16,2024-03-16,2024-03-15,2024-03-15
"14828",4500014828,2022-03-22,1003,6,1,10006,64,2022-04-14,2022-04-12,2022-04-12,2022-04-12,2022-04-11,2022-04-11
"14829",4500014829,2024-09-10,1002,8,2,20008,76,2024-10-04,2024-10-04,2024-10-02,2024-10-02,2024-09-30,2024-09-30
"14830",4500014830,2023-07-26,1002,8,1,10008,85,2023-08-19,2023-08-19,2023-08-17,2023-08-17,2023-08-15,2023-08-15
"14831",4500014831,2024-08-28,1003,6,1,10006,76,2024-09-20,2024-10-04,2024-09-18,2024-09-18,2024-09-17,2024-09-17
"14832",4500014832,2023-12-26,1003,6,1,10006,81,2024-01-18,2024-01-17,2024-01-16,2024-01-16,2024-01-15,2024-01-15
"14833",4500014833,2023-07-08,1003,6,1,10006,89,2023-07-31,2023-07-28,2023-07-29,2023-07-29,2023-07-28,2023-07-28
"14834",4500014834,2023-09-11,1002,5,2,20005,71,2023-10-04,2023-10-03,2023-10-02,2023-10-02,2023-10-01,2023-10-01
"14835",4500014835,2024-04-07,1002,8,1,10008,80,2024-05-01,2024-04-29,2024-04-29,2024-04-29,2024-04-27,2024-04-27
"14836",4500014836,2023-03-28,1002,5,1,10005,78,2023-04-20,2023-04-19,2023-04-18,2023-04-18,2023-04-17,2023-04-17
"14837",4500014837,2023-11-26,1002,8,1,10008,69,2023-12-20,2023-12-18,2023-12-18,2023-12-18,2023-12-16,2023-12-16
"14838",4500014838,2022-10-22,1002,5,1,10005,79,2022-11-14,2022-11-14,2022-11-12,2022-11-12,2022-11-11,2022-11-11
"14839",4500014839,2022-04-13,1001,4,1,10004,74,2022-05-06,2022-05-04,2022-05-04,2022-05-04,2022-05-03,2022-05-03
"14840",4500014840,2024-11-19,1002,8,1,10008,71,2024-12-13,2024-12-20,2024-12-11,2024-12-18,2024-12-09,2024-12-16
"14841",4500014841,2022-06-02,1001,4,1,10004,81,2022-06-25,2022-06-22,2022-06-23,2022-06-23,2022-06-22,2022-06-22
"14842",4500014842,2024-07-31,1002,5,1,10005,81,2024-08-23,2024-08-23,2024-08-21,2024-08-21,2024-08-20,2024-08-20
"14843",4500014843,2024-09-02,1001,4,2,20004,85,2024-09-25,2024-09-24,2024-09-23,2024-09-23,2024-09-22,2024-09-22
"14844",4500014844,2024-08-19,1001,4,1,10004,83,2024-09-11,2024-09-06,2024-09-09,2024-09-09,2024-09-08,2024-09-08
"14845",4500014845,2023-09-07,1002,5,1,10005,82,2023-09-30,2023-10-13,2023-09-28,2023-10-11,2023-09-27,2023-10-10
"14846",4500014846,2022-03-02,1003,6,2,20006,86,2022-03-25,2022-03-24,2022-03-23,2022-03-23,2022-03-22,2022-03-22
"14847",4500014847,2024-05-16,1002,8,1,10008,74,2024-06-09,2024-06-06,2024-06-07,2024-06-07,2024-06-05,2024-06-05
"14848",4500014848,2024-05-07,1001,4,1,10004,71,2024-05-30,2024-05-30,2024-05-28,2024-05-28,2024-05-27,2024-05-27
"14849",4500014849,2023-07-16,1002,5,2,20005,74,2023-08-08,2023-08-07,2023-08-06,2023-08-06,2023-08-05,2023-08-05
"14850",4500014850,2023-05-09,1001,4,2,20004,91,2023-06-01,2023-05-31,2023-05-30,2023-05-30,2023-05-29,2023-05-29
"14851",4500014851,2024-10-18,1001,4,2,20004,78,2024-11-10,2024-11-07,2024-11-08,2024-11-08,2024-11-07,2024-11-07
"14852",4500014852,2024-04-12,1001,4,1,10004,86,2024-05-05,2024-05-15,2024-05-03,2024-05-13,2024-05-02,2024-05-12
"14853",4500014853,2022-06-27,1001,4,1,10004,77,2022-07-20,2022-08-01,2022-07-18,2022-07-30,2022-07-17,2022-07-29
"14854",4500014854,2024-05-03,1002,5,1,10005,81,2024-05-26,2024-05-22,2024-05-24,2024-05-24,2024-05-23,2024-05-23
"14855",4500014855,2022-06-04,1002,8,2,20008,84,2022-06-28,2022-06-24,2022-06-26,2022-06-26,2022-06-24,2022-06-24
"14856",4500014856,2022-05-04,1001,4,1,10004,74,2022-05-27,2022-05-27,2022-05-25,2022-05-25,2022-05-24,2022-05-24
"14857",4500014857,2024-08-22,1001,4,1,10004,78,2024-09-14,2024-09-14,2024-09-12,2024-09-12,2024-09-11,2024-09-11
"14858",4500014858,2024-05-29,1002,8,1,10008,89,2024-06-22,2024-06-22,2024-06-20,2024-06-20,2024-06-18,2024-06-18
"14859",4500014859,2024-01-13,1002,8,1,10008,74,2024-02-06,2024-02-01,2024-02-04,2024-02-04,2024-02-02,2024-02-02
"14860",4500014860,2022-03-07,1003,6,1,10006,80,2022-03-30,2022-04-07,2022-03-28,2022-04-05,2022-03-27,2022-04-04
"14861",4500014861,2024-10-28,1003,6,1,10006,71,2024-11-20,2024-11-19,2024-11-18,2024-11-18,2024-11-17,2024-11-17
"14862",4500014862,2021-12-14,1001,4,2,20004,73,2022-01-06,2022-01-10,2022-01-04,2022-01-08,2022-01-03,2022-01-07
"14863",4500014863,2022-10-16,1002,8,1,10008,65,2022-11-09,2022-11-09,2022-11-07,2022-11-07,2022-11-05,2022-11-05
"14864",4500014864,2022-02-09,1003,6,1,10006,84,2022-03-04,2022-03-04,2022-03-02,2022-03-02,2022-03-01,2022-03-01
"14865",4500014865,2024-10-07,1002,5,1,10005,69,2024-10-30,2024-10-30,2024-10-28,2024-10-28,2024-10-27,2024-10-27
"14866",4500014866,2023-10-28,1002,5,2,20005,92,2023-11-20,2023-11-29,2023-11-18,2023-11-27,2023-11-17,2023-11-26
"14867",4500014867,2022-02-26,1001,4,1,10004,76,2022-03-21,2022-03-16,2022-03-19,2022-03-19,2022-03-18,2022-03-18
"14868",4500014868,2024-01-20,1002,5,1,10005,74,2024-02-12,2024-02-19,2024-02-10,2024-02-17,2024-02-09,2024-02-16
"14869",4500014869,2023-11-13,1003,6,1,10006,79,2023-12-06,2023-12-04,2023-12-04,2023-12-04,2023-12-03,2023-12-03
"14870",4500014870,2024-09-30,1002,8,1,10008,80,2024-10-24,2024-11-01,2024-10-22,2024-10-30,2024-10-20,2024-10-28
"14871",4500014871,2024-10-11,1001,4,1,10004,77,2024-11-03,2024-11-01,2024-11-01,2024-11-01,2024-10-31,2024-10-31
"14872",4500014872,2022-07-15,1001,4,1,10004,65,2022-08-07,2022-08-05,2022-08-05,2022-08-05,2022-08-04,2022-08-04
"14873",4500014873,2022-06-02,1002,8,2,20008,77,2022-06-26,2022-06-22,2022-06-24,2022-06-24,2022-06-22,2022-06-22
"14874",4500014874,2022-06-22,1002,8,1,10008,92,2022-07-16,2022-07-16,2022-07-14,2022-07-14,2022-07-12,2022-07-12
"14875",4500014875,2023-12-09,1002,8,2,20008,70,2024-01-02,2023-12-29,2023-12-31,2023-12-31,2023-12-29,2023-12-29
"14876",4500014876,2024-03-13,1001,4,1,10004,84,2024-04-05,2024-04-05,2024-04-03,2024-04-03,2024-04-02,2024-04-02
"14877",4500014877,2023-08-02,1001,4,1,10004,71,2023-08-25,2023-08-23,2023-08-23,2023-08-23,2023-08-22,2023-08-22
"14878",4500014878,2023-08-16,1001,4,1,10004,78,2023-09-08,2023-09-06,2023-09-06,2023-09-06,2023-09-05,2023-09-05
"14879",4500014879,2024-07-02,1003,6,1,10006,77,2024-07-25,2024-07-24,2024-07-23,2024-07-23,2024-07-22,2024-07-22
"14880",4500014880,2022-10-04,1001,4,1,10004,80,2022-10-27,2022-10-27,2022-10-25,2022-10-25,2022-10-24,2022-10-24
"14881",4500014881,2024-06-14,1002,5,1,10005,77,2024-07-07,2024-07-07,2024-07-05,2024-07-05,2024-07-04,2024-07-04
"14882",4500014882,2024-04-05,1002,5,1,10005,75,2024-04-28,2024-04-28,2024-04-26,2024-04-26,2024-04-25,2024-04-25
"14883",4500014883,2024-11-17,1001,4,1,10004,80,2024-12-10,2024-12-09,2024-12-08,2024-12-08,2024-12-07,2024-12-07
"14884",4500014884,2022-07-27,1002,5,2,20005,71,2022-08-19,2022-08-19,2022-08-17,2022-08-17,2022-08-16,2022-08-16
"14885",4500014885,2023-10-25,1003,6,1,10006,66,2023-11-17,2023-11-17,2023-11-15,2023-11-15,2023-11-14,2023-11-14
"14886",4500014886,2024-10-15,1002,8,1,10008,79,2024-11-08,2024-11-08,2024-11-06,2024-11-06,2024-11-04,2024-11-04
"14887",4500014887,2022-07-23,1002,8,1,10008,74,2022-08-16,2022-08-11,2022-08-14,2022-08-14,2022-08-12,2022-08-12
"14888",4500014888,2022-01-05,1002,8,1,10008,82,2022-01-29,2022-01-28,2022-01-27,2022-01-27,2022-01-25,2022-01-25
"14889",4500014889,2024-04-29,1002,5,1,10005,87,2024-05-22,2024-05-22,2024-05-20,2024-05-20,2024-05-19,2024-05-19
"14890",4500014890,2022-02-15,1001,4,1,10004,74,2022-03-10,2022-03-15,2022-03-08,2022-03-08,2022-03-07,2022-03-07
"14891",4500014891,2023-04-29,1001,4,1,10004,86,2023-05-22,2023-05-19,2023-05-20,2023-05-20,2023-05-19,2023-05-19
"14892",4500014892,2024-09-11,1002,5,1,10005,78,2024-10-04,2024-10-01,2024-10-02,2024-10-02,2024-10-01,2024-10-01
"14893",4500014893,2023-07-12,1002,5,1,10005,75,2023-08-04,2023-08-01,2023-08-02,2023-08-02,2023-08-01,2023-08-01
"14894",4500014894,2024-11-25,1002,8,1,10008,72,2024-12-19,2024-12-27,2024-12-17,2024-12-25,2024-12-15,2024-12-23
"14895",4500014895,2024-04-08,1003,6,2,20006,83,2024-05-01,2024-04-26,2024-04-29,2024-04-29,2024-04-28,2024-04-28
"14896",4500014896,2022-09-14,1001,4,1,10004,86,2022-10-07,2022-10-07,2022-10-05,2022-10-05,2022-10-04,2022-10-04
"14897",4500014897,2024-04-14,1003,6,1,10006,65,2024-05-07,2024-05-03,2024-05-05,2024-05-05,2024-05-04,2024-05-04
"14898",4500014898,2023-06-17,1001,4,1,10004,72,2023-07-10,2023-07-06,2023-07-08,2023-07-08,2023-07-07,2023-07-07
"14899",4500014899,2023-04-19,1002,5,1,10005,78,2023-05-12,2023-05-10,2023-05-10,2023-05-10,2023-05-09,2023-05-09
"14900",4500014900,2024-01-07,1001,4,1,10004,67,2024-01-30,2024-01-26,2024-01-28,2024-01-28,2024-01-27,2024-01-27
"14901",4500014901,2023-05-15,1003,6,2,20006,71,2023-06-07,2023-06-15,2023-06-05,2023-06-13,2023-06-04,2023-06-12
"14902",4500014902,2022-04-12,1002,8,2,20008,88,2022-05-06,2022-05-09,2022-05-04,2022-05-04,2022-05-02,2022-05-02
"14903",4500014903,2024-06-04,1001,4,1,10004,88,2024-06-27,2024-06-24,2024-06-25,2024-06-25,2024-06-24,2024-06-24
"14904",4500014904,2023-02-21,1002,5,2,20005,82,2023-03-16,2023-03-16,2023-03-14,2023-03-14,2023-03-13,2023-03-13
"14905",4500014905,2022-06-24,1001,4,1,10004,80,2022-07-17,2022-07-14,2022-07-15,2022-07-15,2022-07-14,2022-07-14
"14906",4500014906,2022-08-15,1001,4,1,10004,71,2022-09-07,2022-09-06,2022-09-05,2022-09-05,2022-09-04,2022-09-04
"14907",4500014907,2023-11-21,1001,4,1,10004,72,2023-12-14,2023-12-20,2023-12-12,2023-12-12,2023-12-11,2023-12-11
"14908",4500014908,2024-05-06,1001,4,1,10004,77,2024-05-29,2024-05-28,2024-05-27,2024-05-27,2024-05-26,2024-05-26
"14909",4500014909,2023-08-15,1002,5,2,20005,77,2023-09-07,2023-09-14,2023-09-05,2023-09-12,2023-09-04,2023-09-11
"14910",4500014910,2023-06-09,1001,4,1,10004,78,2023-07-02,2023-06-28,2023-06-30,2023-06-30,2023-06-29,2023-06-29
"14911",4500014911,2023-05-12,1003,6,1,10006,76,2023-06-04,2023-06-02,2023-06-02,2023-06-02,2023-06-01,2023-06-01
"14912",4500014912,2022-07-08,1002,8,1,10008,83,2022-08-01,2022-07-27,2022-07-30,2022-07-30,2022-07-28,2022-07-28
"14913",4500014913,2023-10-03,1002,8,2,20008,77,2023-10-27,2023-10-25,2023-10-25,2023-10-25,2023-10-23,2023-10-23
"14914",4500014914,2022-04-18,1003,6,2,20006,83,2022-05-11,2022-05-11,2022-05-09,2022-05-09,2022-05-08,2022-05-08
"14915",4500014915,2024-05-09,1001,4,1,10004,70,2024-06-01,2024-06-01,2024-05-30,2024-05-30,2024-05-29,2024-05-29
"14916",4500014916,2024-02-02,1002,8,2,20008,81,2024-02-26,2024-02-22,2024-02-24,2024-02-24,2024-02-22,2024-02-22
"14917",4500014917,2022-12-13,1001,4,1,10004,73,2023-01-05,2023-01-04,2023-01-03,2023-01-03,2023-01-02,2023-01-02
"14918",4500014918,2023-07-30,1001,4,2,20004,68,2023-08-22,2023-08-17,2023-08-20,2023-08-20,2023-08-19,2023-08-19
"14919",4500014919,2023-03-08,1001,4,1,10004,67,2023-03-31,2023-03-30,2023-03-29,2023-03-29,2023-03-28,2023-03-28
"14920",4500014920,2024-03-27,1002,8,1,10008,82,2024-04-20,2024-04-18,2024-04-18,2024-04-18,2024-04-16,2024-04-16
"14921",4500014921,2024-02-07,1002,8,1,10008,74,2024-03-02,2024-03-02,2024-02-29,2024-02-29,2024-02-27,2024-02-27
"14922",4500014922,2022-05-08,1001,4,1,10004,77,2022-05-31,2022-05-27,2022-05-29,2022-05-29,2022-05-28,2022-05-28
"14923",4500014923,2022-09-19,1002,8,1,10008,76,2022-10-13,2022-10-27,2022-10-11,2022-10-25,2022-10-09,2022-10-23
"14924",4500014924,2022-03-07,1003,6,1,10006,84,2022-03-30,2022-03-28,2022-03-28,2022-03-28,2022-03-27,2022-03-27
"14925",4500014925,2023-10-11,1001,4,1,10004,64,2023-11-03,2023-11-02,2023-11-01,2023-11-01,2023-10-31,2023-10-31
"14926",4500014926,2023-08-05,1001,4,1,10004,71,2023-08-28,2023-08-25,2023-08-26,2023-08-26,2023-08-25,2023-08-25
"14927",4500014927,2022-10-03,1003,6,1,10006,88,2022-10-26,2022-10-21,2022-10-24,2022-10-24,2022-10-23,2022-10-23
"14928",4500014928,2024-09-04,1003,6,2,20006,74,2024-09-27,2024-09-24,2024-09-25,2024-09-25,2024-09-24,2024-09-24
"14929",4500014929,2021-12-13,1002,5,1,10005,70,2022-01-05,2022-01-14,2022-01-03,2022-01-03,2022-01-02,2022-01-02
"14930",4500014930,2022-11-21,1001,4,2,20004,83,2022-12-14,2022-12-14,2022-12-12,2022-12-12,2022-12-11,2022-12-11
"14931",4500014931,2022-08-17,1003,6,1,10006,77,2022-09-09,2022-09-13,2022-09-07,2022-09-11,2022-09-06,2022-09-10
"14932",4500014932,2023-04-24,1001,7,2,20007,76,2023-05-17,2023-05-17,2023-05-15,2023-05-15,2023-05-14,2023-05-14
"14933",4500014933,2022-10-05,1001,4,2,20004,84,2022-10-28,2022-10-28,2022-10-26,2022-10-26,2022-10-25,2022-10-25
"14934",4500014934,2022-11-02,1003,6,1,10006,86,2022-11-25,2022-11-22,2022-11-23,2022-11-23,2022-11-22,2022-11-22
"14935",4500014935,2024-09-20,1001,4,1,10004,72,2024-10-13,2024-10-11,2024-10-11,2024-10-11,2024-10-10,2024-10-10
"14936",4500014936,2022-11-08,1002,8,2,20008,69,2022-12-02,2022-11-30,2022-11-30,2022-11-30,2022-11-28,2022-11-28
"14937",4500014937,2023-06-15,1003,6,2,20006,82,2023-07-08,2023-07-05,2023-07-06,2023-07-06,2023-07-05,2023-07-05
"14938",4500014938,2022-01-11,1002,8,1,10008,69,2022-02-04,2022-02-10,2022-02-02,2022-02-08,2022-01-31,2022-02-06
"14939",4500014939,2021-12-28,1003,6,1,10006,78,2022-01-20,2022-01-18,2022-01-18,2022-01-18,2022-01-17,2022-01-17
"14940",4500014940,2022-07-20,1001,4,2,20004,82,2022-08-12,2022-08-11,2022-08-10,2022-08-10,2022-08-09,2022-08-09
"14941",4500014941,2023-01-18,1001,4,1,10004,77,2023-02-10,2023-02-09,2023-02-08,2023-02-08,2023-02-07,2023-02-07
"14942",4500014942,2022-12-24,1002,8,1,10008,79,2023-01-17,2023-01-12,2023-01-15,2023-01-15,2023-01-13,2023-01-13
"14943",4500014943,2024-11-27,1003,6,1,10006,73,2024-12-20,2024-12-17,2024-12-18,2024-12-18,2024-12-17,2024-12-17
"14944",4500014944,2024-07-01,1001,4,1,10004,75,2024-07-24,2024-07-19,2024-07-22,2024-07-22,2024-07-21,2024-07-21
"14945",4500014945,2024-01-14,1002,8,1,10008,79,2024-02-07,2024-02-05,2024-02-05,2024-02-05,2024-02-03,2024-02-03
"14946",4500014946,2023-01-07,1003,6,1,10006,74,2023-01-30,2023-01-25,2023-01-28,2023-01-28,2023-01-27,2023-01-27
"14947",4500014947,2024-09-04,1002,5,1,10005,72,2024-09-27,2024-09-24,2024-09-25,2024-09-25,2024-09-24,2024-09-24
"14948",4500014948,2022-10-17,1001,4,1,10004,72,2022-11-09,2022-11-04,2022-11-07,2022-11-07,2022-11-06,2022-11-06
"14949",4500014949,2022-10-27,1001,4,2,20004,76,2022-11-19,2022-11-17,2022-11-17,2022-11-17,2022-11-16,2022-11-16
"14950",4500014950,2022-08-01,1002,5,1,10005,83,2022-08-24,2022-08-19,2022-08-22,2022-08-22,2022-08-21,2022-08-21
"14951",4500014951,2022-09-07,1001,4,1,10004,79,2022-09-30,2022-09-30,2022-09-28,2022-09-28,2022-09-27,2022-09-27
"14952",4500014952,2024-08-10,1002,5,2,20005,78,2024-09-02,2024-08-29,2024-08-31,2024-08-31,2024-08-30,2024-08-30
"14953",4500014953,2022-06-05,1001,4,2,20004,70,2022-06-28,2022-06-23,2022-06-26,2022-06-26,2022-06-25,2022-06-25
"14954",4500014954,2024-01-12,1003,6,1,10006,89,2024-02-04,2024-02-04,2024-02-02,2024-02-02,2024-02-01,2024-02-01
"14955",4500014955,2023-11-23,1001,4,1,10004,67,2023-12-16,2023-12-16,2023-12-14,2023-12-14,2023-12-13,2023-12-13
"14956",4500014956,2024-05-11,1002,5,1,10005,83,2024-06-03,2024-05-29,2024-06-01,2024-06-01,2024-05-31,2024-05-31
"14957",4500014957,2023-09-10,1001,4,2,20004,78,2023-10-03,2023-10-02,2023-10-01,2023-10-01,2023-09-30,2023-09-30
"14958",4500014958,2022-12-05,1002,8,1,10008,87,2022-12-29,2022-12-27,2022-12-27,2022-12-27,2022-12-25,2022-12-25
"14959",4500014959,2022-04-05,1003,6,1,10006,82,2022-04-28,2022-04-29,2022-04-26,2022-04-27,2022-04-25,2022-04-26
"14960",4500014960,2022-06-24,1001,4,1,10004,74,2022-07-17,2022-07-15,2022-07-15,2022-07-15,2022-07-14,2022-07-14
"14961",4500014961,2022-12-26,1002,8,1,10008,90,2023-01-19,2023-01-30,2023-01-17,2023-01-17,2023-01-15,2023-01-15
"14962",4500014962,2024-01-25,1001,4,1,10004,82,2024-02-17,2024-02-17,2024-02-15,2024-02-15,2024-02-14,2024-02-14
"14963",4500014963,2024-08-10,1002,5,1,10005,82,2024-09-02,2024-08-28,2024-08-31,2024-08-31,2024-08-30,2024-08-30
"14964",4500014964,2024-02-06,1003,6,1,10006,73,2024-02-29,2024-02-29,2024-02-27,2024-02-27,2024-02-26,2024-02-26
"14965",4500014965,2024-06-26,1002,5,1,10005,86,2024-07-19,2024-07-16,2024-07-17,2024-07-17,2024-07-16,2024-07-16
"14966",4500014966,2024-11-10,1002,8,2,20008,87,2024-12-04,2024-12-04,2024-12-02,2024-12-02,2024-11-30,2024-11-30
"14967",4500014967,2023-07-29,1001,4,1,10004,88,2023-08-21,2023-08-25,2023-08-19,2023-08-23,2023-08-18,2023-08-22
"14968",4500014968,2022-03-07,1002,8,1,10008,79,2022-03-31,2022-03-31,2022-03-29,2022-03-29,2022-03-27,2022-03-27
"14969",4500014969,2024-10-10,1001,4,2,20004,82,2024-11-02,2024-10-31,2024-10-31,2024-10-31,2024-10-30,2024-10-30
"14970",4500014970,2024-06-15,1001,4,2,20004,77,2024-07-08,2024-07-12,2024-07-06,2024-07-10,2024-07-05,2024-07-09
"14971",4500014971,2024-06-04,1001,4,1,10004,80,2024-06-27,2024-06-27,2024-06-25,2024-06-25,2024-06-24,2024-06-24
"14972",4500014972,2023-03-28,1001,4,2,20004,73,2023-04-20,2023-04-17,2023-04-18,2023-04-18,2023-04-17,2023-04-17
"14973",4500014973,2022-06-06,1002,8,2,20008,75,2022-06-30,2022-06-28,2022-06-28,2022-06-28,2022-06-26,2022-06-26
"14974",4500014974,2023-12-28,1001,4,1,10004,72,2024-01-20,2024-01-17,2024-01-18,2024-01-18,2024-01-17,2024-01-17
"14975",4500014975,2024-11-22,1003,6,1,10006,83,2024-12-15,2024-12-15,2024-12-13,2024-12-13,2024-12-12,2024-12-12
"14976",4500014976,2022-03-15,1003,6,2,20006,83,2022-04-07,2022-04-05,2022-04-05,2022-04-05,2022-04-04,2022-04-04
"14977",4500014977,2022-01-02,1001,4,2,20004,77,2022-01-25,2022-01-24,2022-01-23,2022-01-23,2022-01-22,2022-01-22
